Sample_Index,Amplitude
266,0.0044004418250434335
267,-0.0452330907904032
268,-6.554998849046554e-17
269,-0.039280920937159326
270,-0.0028901660924695975
271,-0.034269863896356306
272,-0.004772995587321258
273,-0.029860722493606662
274,-0.005943038854021756
275,-0.02586451481759322
276,-0.006588687258151118
277,-0.022172813395888676
278,-0.006839648582345911
279,-0.018723414171571893
280,-0.006790951395443049
281,-0.015481939217293489
282,-0.0065158793933504065
283,-0.012431267770856536
284,-0.006073280038623695
285,-0.009565091442984017
286,-0.005511840509865768
287,-0.0068837754071411975
288,-0.004872651521099349
289,-0.004391579589116695
290,-0.0041907705906468785
291,-0.0020947233562297073
292,-0.0034961871910871444
293,5.593048759959009e-17
294,-0.002814427065997882
295,0.0018862319993746756
296,-0.002166940688969335
297,0.003558786183105078
298,-0.00157136705465177
299,0.005014179924603511
300,-0.0010417313983516056
301,0.006251003887601064
302,-0.0005886149240875148
303,0.007270158383000598
304,-0.00021932121552269571
305,0.008074977590909273
306,6.19450783408549e-05
307,0.008671257664089443
308,0.0002538780574158705
309,0.009067201820640488
310,0.0003578442574365735
311,0.009273293876487511
312,0.00037762898090529636
313,0.009302110765830991
314,0.00031915659097568404
315,0.009168084131177569
316,0.00019018800000042372
317,0.008887220825045282
318,-1.4346745492618847e-17
319,0.00847679201449782
320,-0.00024094790985632175
321,0.007955000425439354
322,-0.0005213528825521676
323,0.007340635046098907
324,-0.0008294075945539884
325,0.006652722290958174
326,-0.001153131863719975
327,0.005910182186717772
328,-0.0014806903956657781
329,0.0051314975724700345
330,-0.0018006903980483096
331,0.004334403608443237
332,-0.002102453342734259
333,0.0035356040704445785
334,-0.0023762558514856978
335,0.002750519985281371
336,-0.002613535503088331
337,0.00199307515529693
338,-0.0028070582794981393
339,0.001275522050311187
340,-0.002951045355830299
341,0.0006083104374952999
342,-0.0030412579640641136
343,-2.8283399749737137e-17
344,-0.003075040093853847
345,-0.0005427829102713361
346,-0.0030513198075418605
347,-0.0010153453058464913
348,-0.002970570913717934
349,-0.001414886304227675
350,-0.0028347376400335213
351,-0.0017404174120670842
352,-0.0026471257497349262
353,-0.0019926479981282933
354,-0.0024122642390138303
355,-0.0021738402866685012
356,-0.0021357423188223435
357,-0.0022876387540765805
358,-0.0018240268141259636
359,-0.0023388792184599687
360,-0.0014842653985709254
361,-0.002333383169316538
